date,montant,type_transaction,id_client,region,frequence_transaction,souscrit_offre
2041-07-27,1755,dépôt,49,Bouaké,1,0
2025-09-28,7865,paiement,125,Yamoussoukro,27,0
2034-05-04,132,paiement,33,Bouaké,7,0
2043-12-27,9333,dépôt,14,Yamoussoukro,5,0
2029-07-05,1813,retrait,192,Bouaké,21,0
2037-06-08,3049,retrait,23,Abidjan,19,0
2036-09-04,8783,retrait,159,Yamoussoukro,26,0
2041-01-25,9177,paiement,42,San-Pédro,9,1
2041-09-29,177,retrait,161,San-Pédro,25,1
2027-03-13,2582,dépôt,123,San-Pédro,19,0
2029-08-07,2488,dépôt,124,San-Pédro,18,0
2036-04-25,309,paiement,144,Yamoussoukro,22,1
2024-02-16,7755,retrait,163,Yamoussoukro,19,0
2032-11-02,3928,retrait,117,Bouaké,9,0
2044-01-03,1587,dépôt,140,Yamoussoukro,27,0
2043-09-28,4478,dépôt,29,Yamoussoukro,22,0
2030-09-06,3235,dépôt,40,Bouaké,20,0
2043-03-27,1075,dépôt,109,San-Pédro,4,1
2044-06-30,171,dépôt,26,Yamoussoukro,23,0
2031-06-10,4720,retrait,101,Yamoussoukro,23,1
2039-02-27,3376,retrait,189,San-Pédro,18,0
2027-10-03,2295,retrait,16,Bouaké,27,0
2041-08-05,4036,retrait,119,San-Pédro,1,1
2036-10-09,1195,dépôt,5,Abidjan,29,0
2042-12-28,7293,paiement,142,Yamoussoukro,5,0
2040-05-07,4596,dépôt,113,Yamoussoukro,27,0
2040-09-02,6290,paiement,26,Abidjan,6,0
2032-04-23,9619,dépôt,141,Abidjan,1,0
2024-09-25,9665,retrait,9,San-Pédro,6,1
2031-04-10,3358,dépôt,120,San-Pédro,1,0
2024-05-13,8814,paiement,141,San-Pédro,29,0
2036-03-16,2989,dépôt,116,San-Pédro,9,0
2029-09-29,8515,dépôt,130,San-Pédro,18,0
2035-05-06,6885,retrait,180,Abidjan,9,0
2024-09-29,2221,dépôt,187,Bouaké,18,0
2024-12-21,8500,paiement,38,Bouaké,29,0
2023-10-16,9086,dépôt,182,Yamoussoukro,6,0
2025-01-27,2575,dépôt,177,Abidjan,10,0
2035-11-04,7601,paiement,102,Bouaké,26,1
2035-06-26,4058,paiement,145,San-Pédro,27,0
2031-06-17,3036,retrait,116,Yamoussoukro,26,0
2035-10-29,607,dépôt,144,Yamoussoukro,24,1
2037-12-14,2937,dépôt,65,Yamoussoukro,10,0
2038-03-16,1282,retrait,52,Bouaké,5,0
2024-03-25,6794,retrait,132,Bouaké,11,0
2024-08-19,6277,dépôt,180,Yamoussoukro,15,0
2032-11-10,733,dépôt,198,Yamoussoukro,20,1
2025-12-04,2131,dépôt,120,Abidjan,15,1
2028-04-26,5718,dépôt,37,Yamoussoukro,14,1
2027-07-06,6090,paiement,150,San-Pédro,25,0
2033-11-15,5247,retrait,94,Abidjan,18,0
2037-06-07,4918,paiement,185,San-Pédro,5,1
2030-05-24,2629,paiement,71,Yamoussoukro,3,0
2027-08-28,4319,paiement,99,Bouaké,1,0
2044-10-26,3748,paiement,114,Bouaké,23,0
2036-01-08,3475,retrait,197,Yamoussoukro,21,0
2034-12-24,9352,retrait,116,Yamoussoukro,22,1
2031-01-21,1636,paiement,175,San-Pédro,21,0
2041-04-20,3839,dépôt,65,Abidjan,20,0
2040-12-28,3436,dépôt,9,Abidjan,27,0
2038-09-22,9152,retrait,25,Abidjan,28,1
2028-10-24,1650,paiement,85,Yamoussoukro,22,0
2034-05-10,2893,dépôt,191,Yamoussoukro,8,1
2023-03-28,965,paiement,133,Bouaké,12,0
2029-04-27,425,dépôt,1,Bouaké,5,0
2030-05-01,6843,retrait,181,Abidjan,5,0
2037-10-17,4616,retrait,120,Abidjan,27,0
2038-05-05,2621,retrait,145,Yamoussoukro,15,0
2041-04-03,1826,retrait,62,San-Pédro,7,0
2030-02-07,8219,paiement,55,Abidjan,29,1
2037-08-16,3309,retrait,37,Bouaké,25,1
2031-05-17,6550,dépôt,62,Bouaké,21,0
2025-10-26,2834,retrait,63,Abidjan,5,0
2037-12-27,4270,retrait,173,Abidjan,15,0
2030-11-16,2523,paiement,89,San-Pédro,21,1
2035-05-03,4767,paiement,15,Yamoussoukro,1,0
2036-06-04,9861,dépôt,1,Bouaké,15,1
2028-11-14,7675,dépôt,167,San-Pédro,12,1
2033-11-26,6524,dépôt,164,Abidjan,28,0
2040-11-11,9917,paiement,140,Yamoussoukro,13,1
2036-10-06,9232,paiement,137,San-Pédro,8,0
2026-04-15,4757,dépôt,90,Yamoussoukro,26,0
2028-07-18,5375,retrait,131,Bouaké,8,1
2024-09-13,100,paiement,125,Bouaké,25,0
2042-12-06,4932,retrait,177,Bouaké,8,0
2024-07-20,9049,retrait,119,San-Pédro,22,0
2042-04-18,8911,retrait,169,San-Pédro,19,1
2028-01-12,5780,dépôt,181,Yamoussoukro,17,0
2026-08-27,856,paiement,68,Abidjan,10,0
2033-08-11,8651,paiement,52,Bouaké,9,1
2043-10-30,1654,paiement,32,Yamoussoukro,15,0
2028-09-30,3650,retrait,180,Abidjan,3,0
2041-09-17,4363,paiement,50,San-Pédro,5,1
2032-05-04,3891,paiement,149,San-Pédro,18,1
2034-11-08,9439,retrait,199,San-Pédro,18,0
2027-08-16,8788,paiement,194,Bouaké,10,0
2025-01-15,7691,paiement,168,Abidjan,18,0
2038-01-02,1013,paiement,25,Yamoussoukro,5,1
2041-05-16,7718,paiement,102,Abidjan,6,0
2028-12-27,6402,paiement,34,Bouaké,18,0
2023-07-15,218,retrait,119,San-Pédro,18,1
2026-02-26,2861,dépôt,13,Bouaké,28,1
2040-12-27,1752,paiement,123,Yamoussoukro,12,0
2037-06-19,5347,paiement,64,San-Pédro,18,0
2025-03-13,5164,paiement,121,Yamoussoukro,20,0
2036-09-17,3565,dépôt,178,San-Pédro,12,0
2029-06-08,488,dépôt,162,San-Pédro,27,0
2044-05-13,394,retrait,122,Abidjan,3,1
2032-05-02,7701,retrait,185,San-Pédro,23,0
2042-11-04,688,paiement,56,Abidjan,12,1
2037-03-12,8066,paiement,33,Yamoussoukro,9,0
2028-08-30,4289,dépôt,114,Bouaké,13,0
2030-12-17,5844,dépôt,68,Yamoussoukro,7,0
2041-04-17,6253,dépôt,131,Bouaké,29,0
2043-06-04,5727,paiement,132,Bouaké,3,0
2024-10-06,2165,paiement,181,Bouaké,16,0
2043-05-08,6379,paiement,78,Abidjan,26,1
2039-06-11,7402,paiement,156,Bouaké,9,0
2032-12-03,3008,paiement,180,Bouaké,16,0
2033-05-07,6428,retrait,96,Yamoussoukro,13,0
2042-01-13,2461,paiement,164,San-Pédro,24,0
2023-05-01,7879,dépôt,121,Yamoussoukro,22,0
2027-11-13,3510,retrait,26,Yamoussoukro,21,1
2031-03-01,6273,paiement,185,Bouaké,16,0
2034-09-13,735,paiement,10,San-Pédro,1,0
2031-06-02,8308,paiement,13,Abidjan,18,0
2040-08-12,7535,retrait,76,Bouaké,20,0
2039-12-03,5237,paiement,166,Abidjan,24,0
2042-02-21,2195,dépôt,28,Abidjan,7,0
2031-04-24,5891,dépôt,80,San-Pédro,24,1
2028-11-05,4532,paiement,106,San-Pédro,27,0
2041-07-25,8666,paiement,21,Abidjan,27,1
2043-09-14,4888,retrait,42,Bouaké,1,1
2023-05-15,1263,retrait,82,Bouaké,3,0
2042-05-13,8998,dépôt,136,Abidjan,28,0
2034-04-15,1775,dépôt,119,Yamoussoukro,6,0
2034-12-02,5019,paiement,4,Yamoussoukro,7,0
2034-08-21,5716,retrait,94,Yamoussoukro,14,0
2044-02-17,834,dépôt,27,Bouaké,10,0
2035-08-09,1931,retrait,194,San-Pédro,26,0
2030-01-03,3429,paiement,24,Abidjan,10,1
2023-03-04,2707,paiement,76,San-Pédro,5,0
2040-09-28,4724,retrait,81,Bouaké,16,1
2043-07-01,7516,retrait,16,Bouaké,6,0
2034-10-19,1143,retrait,116,Bouaké,16,0
2027-07-01,8232,paiement,92,Yamoussoukro,15,1
2038-08-02,6250,paiement,69,Yamoussoukro,12,1
2029-10-03,3617,paiement,50,Abidjan,16,0
2024-11-10,6387,paiement,172,Abidjan,22,1
2035-04-08,9040,paiement,113,Bouaké,23,0
2025-01-11,3135,paiement,43,Yamoussoukro,19,0
2026-04-26,5122,retrait,82,San-Pédro,24,0
2028-12-10,6991,retrait,183,Bouaké,16,0
2039-07-19,4559,retrait,2,Bouaké,13,0
2040-10-23,1443,retrait,85,San-Pédro,21,1
2037-08-04,8700,retrait,67,Yamoussoukro,8,0
2030-12-10,914,paiement,168,Yamoussoukro,11,1
2031-12-03,4151,retrait,38,San-Pédro,29,1
2024-07-21,2884,dépôt,73,Abidjan,24,1
2028-02-17,4300,retrait,68,San-Pédro,1,0
2024-10-10,7586,dépôt,85,Yamoussoukro,26,0
2030-02-09,6017,dépôt,134,San-Pédro,1,0
2027-09-14,6235,paiement,145,Abidjan,1,0
2041-03-05,1554,paiement,161,San-Pédro,25,0
2030-10-14,4237,paiement,167,Abidjan,7,0
2026-10-24,5038,paiement,78,San-Pédro,19,0
2039-06-24,1217,retrait,161,Yamoussoukro,18,0
2032-12-20,2936,paiement,95,San-Pédro,27,0
2037-08-10,7021,paiement,97,Bouaké,29,1
2037-06-05,3497,dépôt,91,Abidjan,8,1
2039-02-01,9282,paiement,51,Abidjan,28,1
2024-05-04,533,retrait,115,Abidjan,25,0
2024-05-08,8103,paiement,126,San-Pédro,2,0
2024-11-21,8199,retrait,61,Abidjan,15,0
2038-05-14,744,dépôt,174,Yamoussoukro,22,1
2024-08-25,3165,retrait,199,Bouaké,12,1
2028-03-26,2431,retrait,70,Abidjan,3,0
2038-02-05,1900,dépôt,117,Bouaké,15,0
2043-01-10,2410,retrait,37,Bouaké,4,0
2039-07-01,3508,dépôt,32,Yamoussoukro,18,0
2038-07-19,4224,paiement,114,Yamoussoukro,22,0
2032-09-09,9045,paiement,126,San-Pédro,20,1
2036-11-07,6342,paiement,149,San-Pédro,9,1
2038-01-11,881,paiement,71,San-Pédro,28,0
2029-06-24,9335,dépôt,109,Yamoussoukro,14,0
2026-04-02,3271,paiement,155,San-Pédro,19,0
2023-10-02,597,paiement,125,Bouaké,16,0
2035-06-08,9608,dépôt,3,Bouaké,11,0
2036-09-05,5567,dépôt,52,Bouaké,27,0
2026-09-23,8413,dépôt,166,Bouaké,19,1
2033-05-22,8348,retrait,88,Bouaké,22,1
2027-03-07,5246,paiement,99,Yamoussoukro,6,0
2038-04-22,8892,retrait,145,San-Pédro,27,0
2033-09-17,8456,paiement,93,San-Pédro,2,0
2044-07-30,5364,dépôt,77,Abidjan,23,0
2027-04-01,7549,dépôt,67,Bouaké,3,0
2023-11-27,144,paiement,22,Yamoussoukro,23,0
2043-08-07,2198,retrait,26,Abidjan,26,1
2026-08-30,7626,dépôt,22,San-Pédro,9,1
2037-12-05,5074,paiement,68,San-Pédro,20,0
2025-08-03,2847,paiement,9,Bouaké,22,0
2040-03-28,9598,paiement,188,Yamoussoukro,5,0
2029-02-28,9483,dépôt,159,Bouaké,27,0
2040-04-01,6181,retrait,3,Yamoussoukro,22,0
2025-03-12,7015,retrait,145,Abidjan,13,1
2033-10-16,5402,dépôt,136,Bouaké,4,0
2029-06-04,5098,retrait,151,Yamoussoukro,29,1
2023-03-10,4264,paiement,14,Abidjan,19,0
2044-01-08,3447,paiement,67,San-Pédro,26,1
2038-08-06,5669,paiement,170,Yamoussoukro,2,1
2030-08-16,5311,dépôt,47,Yamoussoukro,25,1
2027-05-18,8043,retrait,48,Abidjan,2,0
2034-07-09,7953,paiement,22,Bouaké,7,0
2035-12-06,7796,paiement,60,San-Pédro,25,0
2041-12-01,332,paiement,111,San-Pédro,26,0
2027-02-12,9562,paiement,60,Bouaké,4,0
2036-10-24,5825,paiement,181,Abidjan,4,0
2023-05-31,3591,paiement,82,Bouaké,25,1
2030-09-05,8951,dépôt,121,Abidjan,12,0
2033-11-08,9076,dépôt,65,Yamoussoukro,9,0
2028-09-17,4494,paiement,198,San-Pédro,10,0
2042-12-22,8436,retrait,22,Bouaké,14,1
2029-03-09,4551,dépôt,139,Yamoussoukro,1,0
2033-10-22,1393,retrait,105,Bouaké,9,1
2044-07-17,3605,retrait,34,Abidjan,27,0
2039-11-28,5897,retrait,48,Abidjan,16,1
2038-10-22,5422,dépôt,144,Bouaké,3,0
2025-05-09,9699,dépôt,173,Bouaké,15,1
2032-07-12,2435,paiement,78,Bouaké,11,0
2036-08-25,1500,dépôt,191,San-Pédro,9,0
2032-08-06,9836,dépôt,81,Yamoussoukro,10,1
2036-03-07,5250,retrait,55,San-Pédro,8,0
2034-04-14,6222,paiement,171,Yamoussoukro,28,1
2044-01-13,7741,retrait,39,Yamoussoukro,1,0
2024-01-02,4682,dépôt,69,San-Pédro,20,0
2026-12-03,4800,retrait,170,Bouaké,15,1
2034-10-13,6826,retrait,175,San-Pédro,9,1
2042-09-09,686,retrait,115,San-Pédro,10,1
2027-11-15,7838,dépôt,118,San-Pédro,29,1
2042-01-25,4534,paiement,71,Yamoussoukro,25,0
2034-06-05,5717,dépôt,193,Abidjan,27,0
2027-12-24,2756,paiement,47,San-Pédro,12,0
2037-01-07,5737,retrait,48,Abidjan,20,0
2025-04-21,8858,dépôt,132,Yamoussoukro,14,0
2030-05-28,4779,dépôt,169,Yamoussoukro,9,0
2026-04-04,551,dépôt,76,San-Pédro,16,0
2023-06-25,2801,dépôt,16,Abidjan,5,1
2035-02-28,8153,paiement,177,Bouaké,22,1
2043-08-09,5185,dépôt,38,Yamoussoukro,10,1
2024-09-09,2478,retrait,70,Yamoussoukro,21,1
2028-09-24,2712,retrait,163,Abidjan,23,0
2032-01-22,1896,paiement,11,Abidjan,17,1
2038-12-08,9759,dépôt,133,Abidjan,26,0
2033-06-24,9507,paiement,129,Abidjan,18,0
2023-03-24,4391,retrait,174,Bouaké,8,0
2033-06-16,6832,dépôt,189,Yamoussoukro,11,0
2031-10-14,4277,retrait,76,Yamoussoukro,18,0
2025-03-27,6747,paiement,115,Abidjan,14,1
2025-10-27,2424,dépôt,80,Abidjan,23,1
2034-03-16,4698,retrait,65,San-Pédro,10,0
2023-10-28,4109,dépôt,19,Abidjan,1,0
2040-04-07,3317,retrait,128,San-Pédro,15,0
2027-01-12,7914,paiement,172,San-Pédro,13,0
2023-10-11,8172,retrait,28,San-Pédro,8,0
2028-07-21,3277,dépôt,164,Abidjan,6,0
2034-10-20,8740,dépôt,106,Abidjan,11,0
2036-06-13,7760,paiement,159,Yamoussoukro,14,1
2040-05-21,1312,paiement,146,Abidjan,21,1
2030-12-25,8483,paiement,116,Yamoussoukro,20,0
2027-12-19,1607,paiement,112,San-Pédro,11,0
2026-06-25,2750,paiement,42,Bouaké,21,0
2040-01-01,504,dépôt,171,Bouaké,3,0
2037-06-14,3523,dépôt,45,Abidjan,19,0
2040-12-13,2683,dépôt,65,Abidjan,11,0
2041-02-07,4168,paiement,108,San-Pédro,12,0
2036-11-23,8633,dépôt,25,San-Pédro,12,0
2036-12-25,5996,paiement,190,San-Pédro,13,0
2031-08-17,9873,paiement,95,Yamoussoukro,12,0
2025-03-31,9932,dépôt,35,Yamoussoukro,23,0
2029-05-02,6981,dépôt,53,San-Pédro,25,1
2028-07-01,3741,retrait,113,San-Pédro,29,1
2036-03-25,2114,paiement,55,Bouaké,23,0
2030-03-27,9691,dépôt,2,San-Pédro,15,0
2041-12-15,9168,paiement,106,San-Pédro,7,0
2042-12-20,8576,dépôt,66,Abidjan,16,0
2029-04-24,2738,retrait,57,San-Pédro,27,0
2040-08-14,8387,dépôt,85,Abidjan,6,0
2038-10-16,3561,retrait,86,Bouaké,25,0
2023-04-10,2628,dépôt,125,San-Pédro,13,0
2035-11-12,1823,dépôt,5,Yamoussoukro,28,0
2025-01-14,7417,retrait,103,Yamoussoukro,5,1
2044-01-15,3365,retrait,26,Yamoussoukro,23,0
2043-04-08,8658,retrait,171,San-Pédro,9,0
2033-11-17,6571,paiement,117,Abidjan,16,0
2024-04-25,851,dépôt,189,Bouaké,19,0
2042-08-24,7668,retrait,83,San-Pédro,6,0
2044-04-03,9291,dépôt,136,San-Pédro,27,0
2038-07-01,6949,retrait,87,Bouaké,12,0
2026-03-03,4002,paiement,165,Abidjan,1,1
2041-05-17,6753,dépôt,96,Abidjan,2,0
2043-04-25,1236,retrait,188,Abidjan,28,0
2039-03-05,2352,retrait,173,San-Pédro,3,1
2026-12-08,5211,retrait,185,Yamoussoukro,22,0
2029-08-11,4323,dépôt,46,Yamoussoukro,26,0
2036-04-26,684,dépôt,100,Bouaké,28,0
2024-02-07,9669,dépôt,137,Bouaké,25,1
2039-08-02,6832,paiement,140,Abidjan,7,0
2029-01-04,913,dépôt,102,San-Pédro,23,0
2025-08-07,5796,paiement,107,Yamoussoukro,13,0
2034-05-28,7603,paiement,22,Abidjan,18,1
2028-08-29,662,paiement,126,Abidjan,26,0
2043-12-14,9610,paiement,27,San-Pédro,4,0
2038-05-11,4437,paiement,78,Abidjan,23,0
2024-10-30,4068,dépôt,66,Yamoussoukro,13,0
2023-08-07,2638,paiement,185,Yamoussoukro,24,0
2032-03-20,1413,paiement,181,Yamoussoukro,16,0
2044-02-03,8907,dépôt,32,Abidjan,13,0
2028-05-16,5035,dépôt,182,Yamoussoukro,11,0
2033-08-27,7223,paiement,156,Bouaké,1,0
2038-11-17,3725,dépôt,151,Yamoussoukro,19,0
2029-01-22,7287,retrait,132,San-Pédro,19,0
2030-03-18,688,dépôt,59,Yamoussoukro,3,0
2027-07-18,4996,dépôt,167,San-Pédro,17,0
2032-12-04,1696,dépôt,133,Abidjan,8,0
2037-09-11,8608,paiement,42,Yamoussoukro,10,1
2037-07-15,6628,retrait,169,Abidjan,25,0
2038-01-09,2727,retrait,14,Abidjan,9,0
2028-11-15,6670,paiement,122,Yamoussoukro,29,0
2025-02-16,8891,paiement,184,Bouaké,23,0
2029-08-31,9379,retrait,152,Yamoussoukro,17,0
2031-05-25,6460,retrait,120,San-Pédro,19,0
2035-03-12,2654,retrait,99,Bouaké,2,1
2038-09-26,5126,retrait,130,Abidjan,2,0
2041-10-11,9100,dépôt,71,San-Pédro,14,0
2036-05-02,8805,retrait,107,Bouaké,18,1
2027-01-31,1456,paiement,78,San-Pédro,7,1
2032-09-15,8826,dépôt,132,Abidjan,6,0
2031-08-20,2122,retrait,31,Yamoussoukro,19,1
2033-05-02,2337,dépôt,187,San-Pédro,9,0
2040-08-03,8827,retrait,40,Abidjan,26,1
2032-10-29,3728,dépôt,18,Yamoussoukro,12,1
2041-02-27,7668,dépôt,155,Abidjan,19,1
2035-09-16,2807,retrait,63,Abidjan,22,1
2024-06-01,7814,retrait,52,Bouaké,8,0
2033-10-19,2976,paiement,91,San-Pédro,10,0
2034-05-22,2809,paiement,16,San-Pédro,16,1
2035-05-26,8962,dépôt,24,Bouaké,23,0
2038-01-17,4479,dépôt,67,Bouaké,29,0
2044-04-23,4390,retrait,73,Yamoussoukro,9,0
2039-10-13,2710,paiement,17,Abidjan,25,0
2026-11-16,4218,paiement,33,Yamoussoukro,17,1
2024-07-22,8008,dépôt,107,San-Pédro,25,1
2023-12-27,9105,retrait,106,San-Pédro,24,0
2034-01-26,6569,paiement,112,Bouaké,28,0
2041-11-20,7580,paiement,36,Abidjan,19,0
2040-01-10,1603,paiement,134,Abidjan,2,0
2034-05-29,1923,retrait,142,Yamoussoukro,16,0
2031-06-28,4115,paiement,10,San-Pédro,27,0
2033-09-19,5642,paiement,40,Abidjan,13,0
2025-01-29,111,dépôt,66,San-Pédro,25,0
2032-09-18,2064,dépôt,173,Yamoussoukro,9,0
2040-11-10,3942,dépôt,196,Bouaké,20,0
2043-08-04,4451,retrait,161,Bouaké,15,1
2044-02-14,8081,retrait,15,Abidjan,19,0
2040-10-17,7028,paiement,125,Bouaké,11,1
2037-04-27,5330,paiement,123,Yamoussoukro,11,0
2023-08-03,6467,dépôt,171,Yamoussoukro,7,0
2034-01-11,4112,paiement,1,Bouaké,16,0
2041-11-10,2613,dépôt,34,Yamoussoukro,7,1
2033-02-09,9446,paiement,178,Abidjan,9,0
2039-04-10,3502,retrait,185,Bouaké,5,1
2035-07-01,4849,dépôt,46,Abidjan,24,1
2034-03-01,3821,paiement,186,Abidjan,24,0
2027-01-13,4440,dépôt,174,Bouaké,24,1
2029-02-22,6801,retrait,118,Yamoussoukro,24,1
2024-12-26,8530,retrait,128,Yamoussoukro,19,0
2035-06-27,5877,retrait,66,Yamoussoukro,14,0
2032-09-30,3052,dépôt,7,San-Pédro,7,0
2023-02-19,6786,paiement,70,Yamoussoukro,23,0
2040-03-03,4485,paiement,152,Yamoussoukro,27,0
2039-04-30,635,paiement,57,Yamoussoukro,21,0
2031-07-28,3006,retrait,122,Yamoussoukro,21,1
2025-06-06,6695,dépôt,188,Yamoussoukro,12,0
2042-03-08,1852,dépôt,3,Abidjan,12,1
2035-02-10,8816,retrait,86,Yamoussoukro,10,0
2030-12-03,3490,paiement,190,Yamoussoukro,5,1
2043-12-17,3784,retrait,59,Abidjan,2,1
2042-10-17,4923,dépôt,119,San-Pédro,11,0
2024-05-31,7716,paiement,19,Bouaké,7,0
2031-09-04,310,dépôt,23,Yamoussoukro,27,0
2031-01-28,6872,retrait,194,Yamoussoukro,7,0
2033-08-15,8143,retrait,181,San-Pédro,7,1
2023-05-20,7290,dépôt,153,Bouaké,23,1
2041-05-30,367,retrait,170,San-Pédro,27,1
2033-08-18,6194,retrait,141,San-Pédro,24,1
2037-05-26,9523,paiement,129,Yamoussoukro,7,0
2031-10-03,1143,dépôt,194,Abidjan,13,0
2043-09-24,9680,paiement,159,Yamoussoukro,20,0
2023-04-23,2429,dépôt,110,Bouaké,17,1
2031-10-01,7431,dépôt,3,San-Pédro,7,1
2024-04-08,929,retrait,65,Bouaké,27,0
2042-10-31,3967,dépôt,139,San-Pédro,18,0
2026-05-18,120,retrait,132,San-Pédro,16,1
2031-11-25,2175,retrait,75,Abidjan,23,0
2024-08-17,2070,paiement,135,San-Pédro,23,0
2036-04-28,2474,dépôt,32,Abidjan,13,1
2024-03-26,5550,paiement,39,San-Pédro,28,1
2043-06-22,3481,retrait,158,Yamoussoukro,28,1
2031-12-22,7948,paiement,66,Abidjan,7,0
2039-08-24,1043,dépôt,143,Abidjan,21,0
2035-11-05,2551,retrait,145,Bouaké,26,0
2023-11-09,9722,dépôt,99,Yamoussoukro,15,0
2043-11-13,8315,dépôt,163,San-Pédro,7,1
2042-12-10,8771,retrait,109,Bouaké,8,0
2035-10-06,6693,paiement,25,Yamoussoukro,20,0
2036-04-13,1286,paiement,192,Yamoussoukro,6,0
2042-10-19,9747,dépôt,194,Yamoussoukro,2,1
2037-10-10,2551,paiement,99,Bouaké,11,0
2024-03-27,4903,dépôt,9,Abidjan,18,0
2031-09-02,7152,retrait,94,Yamoussoukro,12,1
2040-09-01,4930,dépôt,186,Abidjan,20,0
2041-07-17,6416,dépôt,128,Yamoussoukro,21,0
2032-12-05,8294,retrait,187,San-Pédro,5,0
2025-06-09,8018,retrait,162,Abidjan,29,0
2030-07-26,7583,dépôt,171,Abidjan,20,0
2024-10-20,6995,retrait,114,San-Pédro,25,0
2027-02-15,1692,dépôt,195,San-Pédro,22,0
2033-12-25,8190,dépôt,128,Bouaké,5,1
2035-06-21,7560,dépôt,37,Yamoussoukro,6,1
2043-07-02,7635,retrait,179,Bouaké,16,1
2025-09-26,6899,paiement,179,San-Pédro,19,0
2024-01-25,1768,paiement,115,Yamoussoukro,24,0
2032-04-30,5418,retrait,91,Bouaké,9,1
2029-05-19,9713,retrait,44,San-Pédro,8,0
2027-01-16,636,paiement,191,San-Pédro,24,0
2029-02-18,9723,dépôt,23,San-Pédro,19,0
2042-09-11,9261,retrait,13,Yamoussoukro,27,0
2042-09-22,8817,paiement,156,Bouaké,10,1
2041-04-15,8455,dépôt,70,Abidjan,28,0
2033-10-11,7751,retrait,52,Yamoussoukro,11,1
2041-06-26,9475,retrait,93,Bouaké,16,0
2031-02-20,1245,dépôt,161,Yamoussoukro,21,0
2032-04-09,6608,dépôt,155,San-Pédro,11,1
2030-08-07,3693,paiement,161,Yamoussoukro,28,1
2028-04-07,5482,dépôt,101,Abidjan,20,0
2025-01-28,6152,dépôt,168,Yamoussoukro,3,0
2024-12-01,7601,dépôt,3,Yamoussoukro,21,0
2042-03-10,2175,paiement,171,San-Pédro,4,1
2026-07-17,6604,retrait,36,Bouaké,12,0
2042-05-02,8876,retrait,134,Yamoussoukro,26,0
2030-11-13,4408,retrait,197,San-Pédro,20,0
2041-05-04,8044,dépôt,88,San-Pédro,22,0
2029-12-10,4416,paiement,175,San-Pédro,29,0
2041-06-04,7733,retrait,161,San-Pédro,18,0
2028-03-22,4324,paiement,176,Abidjan,19,0
2041-12-09,5800,dépôt,118,Bouaké,29,0
2042-03-21,6036,paiement,156,Abidjan,26,0
2024-01-04,3148,dépôt,161,Abidjan,8,0
2028-04-21,9828,retrait,149,Yamoussoukro,13,0
2034-07-15,7508,retrait,86,San-Pédro,1,0
2026-02-25,1167,paiement,179,Bouaké,23,0
2044-01-01,5134,dépôt,96,Abidjan,6,0
2036-12-08,6027,dépôt,84,Yamoussoukro,1,0
2034-06-24,413,paiement,2,Abidjan,20,0
2034-09-19,5655,dépôt,150,Bouaké,6,0
2031-03-30,1906,retrait,17,Yamoussoukro,12,1
2044-07-16,9460,dépôt,180,Bouaké,13,1
2023-07-11,326,dépôt,120,Yamoussoukro,26,0
2042-12-04,5481,retrait,102,Bouaké,1,0
2035-02-14,8763,paiement,192,Bouaké,21,0
2023-06-24,9764,retrait,152,Abidjan,12,0
2028-03-18,4675,retrait,172,San-Pédro,9,0
2026-01-04,1818,dépôt,44,Yamoussoukro,3,0
2037-07-19,1413,paiement,139,Bouaké,21,0
2032-12-25,3807,retrait,31,Yamoussoukro,8,1
2032-05-01,6083,retrait,70,Abidjan,14,1
2033-08-21,5455,dépôt,161,San-Pédro,24,0
2029-04-11,7306,paiement,147,San-Pédro,3,1
2042-02-04,7390,dépôt,111,Bouaké,20,0
2044-04-16,3737,dépôt,137,Abidjan,14,0
2037-07-27,596,dépôt,22,Abidjan,15,0
2036-05-30,366,paiement,15,Bouaké,26,0
2026-03-10,4265,retrait,186,San-Pédro,7,0
2037-02-07,7191,retrait,41,San-Pédro,16,0
2035-09-26,3219,dépôt,149,San-Pédro,8,0
2033-05-29,409,retrait,39,Abidjan,2,0
2042-01-18,5949,retrait,184,Abidjan,6,0
2036-10-01,1148,paiement,189,Bouaké,25,1
2033-01-12,2524,retrait,43,Yamoussoukro,4,0
2038-07-14,5864,dépôt,16,Yamoussoukro,27,1
2027-07-20,9169,dépôt,142,Bouaké,29,0
2024-05-23,6023,retrait,42,Abidjan,27,0
2023-06-16,3853,paiement,199,Bouaké,27,1
2038-02-09,3790,dépôt,127,Bouaké,4,0
2038-02-06,5664,retrait,16,Bouaké,20,1
2034-03-15,8212,dépôt,111,Abidjan,5,0
2038-04-25,7742,paiement,2,Bouaké,26,1
2031-12-14,834,paiement,12,San-Pédro,21,1
2037-10-19,7022,retrait,25,Abidjan,24,0
2032-07-26,2437,paiement,167,Bouaké,3,0
2040-10-28,1356,retrait,23,Bouaké,14,0
2023-04-14,5744,retrait,96,Yamoussoukro,19,0
2031-12-10,4613,dépôt,29,Bouaké,26,1
2026-01-16,2543,paiement,62,Yamoussoukro,20,1
2036-04-30,3039,dépôt,42,Yamoussoukro,22,0
2034-02-27,7891,retrait,70,Yamoussoukro,12,0
2026-01-09,3191,dépôt,55,Yamoussoukro,4,0
2036-07-09,5317,retrait,182,Yamoussoukro,28,0
2027-10-19,5638,retrait,99,Yamoussoukro,24,1
2042-07-28,5450,paiement,57,Yamoussoukro,5,1
